Label;x1;x2;x3;x4;x5;x6;x7;x8;x9;x10;x11;x12;x13;x14;x15;x16;x17;x18;x19;x20;x21;x22;x23;x24;x25;x26;x27;x28;x29;x30;x31;x32;x33;x34;x35;x36;x37;x38;x39;x40;x41;x42;x43;x44;x45;x46;x47;x48;x49;x50;x51;x52;x53;x54;x55;x56;x57
1;0.37;0.75;1.13;0;0.37;0;0;0.37;0.37;1.88;0.37;2.64;0;0.37;0;0.37;0;0;2.26;0;4.52;0;0.37;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.197;0;1.248;0.197;0.065;58.705;842;998
1;0.11;0.23;0.11;0;0.46;0.46;0;0.11;0.93;1.74;0.11;0.34;0.23;0.11;2.09;0;0.46;0;3.49;0;1.28;0;0.46;0.46;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.11;0;0;0;0;0.34;0;0;0;0.019;0.172;0;0.23;0.134;0;4.281;144;655
0;0;0;0.29;0;0.59;0;0;0;0.29;0;0;0;0;1.79;0;0;0.29;0;0;0;0.59;0;0;0;0.59;0;0;0;0;0;0;0;0;0;0;0;0.29;0;0;0;0;2.69;0;0;0;0;0;0;0;0.052;0;0.078;0;0.235;3.153;121;618
1;0.27;0.27;0.27;0;0;0;0;0.54;0;0.27;0;0.27;0;0;0;1.08;0;0.27;1.08;0;0.27;0;0.27;0.54;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.229;0;0.458;0.504;0;2.934;64;578
1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.1;0;0;0;0;2.5;33;125
0;0;0;0;0;0;0;0;0;0;0;0;3.57;0;0;0;0;0;1.78;1.78;0;0;0;0;0;1.78;0;0;1.78;0;0;0;0;1.78;0;1.78;0;1.78;0;0;0;0;0;0;0;0;0;0;0;0;0.319;0;0;0;0;2.391;10;55
0;0;0;0.62;0;0;0;0;0;0;0;0;0.31;0;0;0;0;0;0;3.41;0;0;0;0;0;0.31;0;0;0;0;0;0;0;0;0;0;0.31;0;0;0;0;0.62;0;0;0;1.24;0;0;0;0;0.112;0;0.225;0;0;1.866;4;28
1;0.1;0;0.1;0;0.4;0.1;0.1;0;0.2;0.2;0.4;0.5;0;0.6;0;0.91;0.2;0;1.72;4.26;1.72;0;0.4;0.2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.093;0;0.297;0.156;0;6.8;494;1428
1;0;1.22;0.81;0;0.4;0;0.81;0.4;0;0.81;0;0.4;2.04;0;0;3.27;0;1.22;0.81;0;0.4;0;2.04;0;0;0;0;0;0;0;0;0;0;0;0;0;0.4;0;0;0;0;0;0;0;0;0;0;0;0;0.64;0;0.64;0.8;0;7.651;181;505
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.58;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.63;0;0.31;0;0;0;0;0;0.95;2.22;0;0;0;0;0;0;0;0;2.603;16;164
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3.29;2.19;0;3.29;0;0;0;0;0;0;1.09;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.155;0;0;0;0;2.862;15;83
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.5;3;6
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2.66;0;0;0;0;0;1.33;0;0;1.33;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.478;0;0;0;0;2.166;18;52
1;0.1;0.2;0.52;0;0.31;1.14;0.2;0.62;1.04;0.52;0.2;0.62;0;0;1.66;0;0.2;1.45;2.08;0.2;1.25;0;1.14;0.2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.2;0;0;0;0;0;0.095;0.143;0;0.334;0.175;0.031;7.439;689;1287
0;0;0;0;0;0;0;0;0;0;0;0;1.15;0;0;0;0;0;0;2.89;0;0.57;0;0;0;0;0;0;0;0;0.57;0;0;0;0;0;0;0;0;0;0;0;0;0;0.57;0;0;0;0;0;0;0;0;0;0;1.379;5;40
0;0;0;0;0;0;0;0;0;0;0;0;0.42;0;0;0;0;0;0;1.28;0;1.28;0;0;0;0.85;0.42;1.7;0.42;0.42;0.42;0.42;0.42;0;0.42;0.42;0.42;0.85;0;0.42;0.42;1.7;0;0.42;0;0.42;1.28;0;0;0;0.204;0.068;0;0;0;2.108;15;97
0;0;0;0;0;0;0;0;0;0;0;0;3.57;0;0;0;0;0;0;0;0;10.71;0;0;0;0;0;3.57;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;7
0;2;0;0;0;0;0;0;0;0;0;2;2;0;0;0;0;0;0;2;0;8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5.888;29;53
0;0;0;0.81;0;1.63;0;0;0;0;0;0;0;0;0;0;0;0;0;0.81;0;0;0;0;0;0;0;0.81;0;0;0;0;0;0;0;0;0;0;0.81;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.09;2;12
0;0;0;2.04;0;2.04;0;0;0;0;0;0;0;0;0;0;0;0;0;2.04;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4.08;0;0;0;0;0;0;0;0.722;0;0;0;0;1.1;2;11
0;0;0;0;0;0;0;0;0;0;1.19;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.19;1.19;3.57;0;0;0;0;0;0;0;1.19;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4.791;71;115
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;9.09;2.27;2.27;2.27;2.27;2.27;2.27;2.27;0;2.27;2.27;2.27;0;0;0;2.27;0;0;0;0;0;0;0;0;0;0.664;0;0;0;0;3.157;11;60
0;0;0.32;0.32;0;0.16;0.16;0;0;0.16;0.32;0;0;0;0;0.32;0;0.32;0.32;0.8;0.32;2.08;0;0;0.16;0;0;0.16;0.64;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.16;0;0;0;0;0;1.309;0;0.022;0.377;0;3.918;157;772
1;0;0;0;5.03;0;0;0;0;0;0;0;0;0;0;0;1.16;0;0;0.77;0;0;7.36;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.431;0;0;0.215;0;0.539;7.552;43;506
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2.45;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.81;0;0;0;0;0;0;0;0;2.45;0;0;0;0.306;0;0;0.46;0.153;3.173;15;73
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.369;0;0;0;0;1.25;2;5
1;0;0.11;0.35;0;1.18;0.47;0.23;0.35;0;0.11;0.11;0.95;0;0.11;0;2.13;0.95;0.23;1.9;0.35;0.35;0;0.59;0.11;0;0;0;0;0;0;0;0;0;0;0;0.35;0;0;0;0.11;0;0;0;0;0;0;0;0;0;0.057;0;0.42;0.191;0.21;8.026;283;1509
0;0;0;0;0;0;0;0;0;0;0;0;4.22;0;0;0;0;0;0;0;0;1.4;0;0;0;0;2.81;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2.81;0;0;0;0;0;0;0;0;0;0;0;0;3.153;38;82
0;0;0;0.28;0;0.28;0;0;0;0;0;0;0.85;0;0;0;0;0;0;0.28;0;0;0;0;0;1.7;0;0;0.56;0;0;0;0;0;0;0.56;2.55;0.28;0;0.28;0;0;0;0;0.28;0;0;0;0;0.223;0.074;0;0;0;0;1.958;55;190
1;0;0.19;0;0;0.68;0.09;0.09;0;0.29;0.09;0.48;0.77;0.09;1.65;0;0.58;0.87;0.19;3.21;0;2.43;0;0;0.09;0;0;0;0;0;0;0;0;0;0;0;0;0.29;0;0;0;0;0;0;0;0;0;0;0;0;0.03;0;0.06;0.045;0;1.597;20;329
0;0;0;1.58;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.58;0;0;0;0;1.58;0;1.58;0;0;0;0;0;0;2.227;7;49
1;0;0;0.48;0;0.72;0.48;0;0;0.24;0;0.48;0.24;0;0;0;0.48;0;0;1.2;0;1.44;0;0.48;0.24;0;0;0;0;0;0.24;0;0;0;0;0;0;0;0;0;0.24;0;0;0.24;0;0;0;0;0.24;0;0.036;0;0.036;0.184;0;2.336;66;264
1;0;0;1.31;0;0;0;0;0;0;0;0;1.31;0;0;0;0;0;0;1.31;0;5.26;0;0;1.31;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.21;0;4.5;25;54
1;0;0;0.48;0;1.44;0;0.48;0;0;0;0;0.96;0;0;0;0.48;0.96;0;2.41;0;2.41;0;0.48;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.48;0;0;0;0;0.081;0;0.486;0.243;0;5.13;78;236
1;0;0.78;2.34;0;0.78;0;1.56;0;0;0;0;1.56;0;0;0;0;0;0.78;7.03;0;2.34;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.363;0;0;1.348;29;147
1;0;0;0;0;1.31;0;1.31;1.31;1.31;1.31;0;0;0;0;0;0;1.31;0;1.31;1.31;3.94;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.117;0.117;0;48.5;186;291
1;0.17;0;0.08;0;0.43;0.08;0.08;0.43;0.08;0.08;0;0.6;0.17;0.17;0;0;0.17;0.08;1.2;0;3.14;0;0.34;0.08;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.085;0.028;0.092;0.014;0;4.16;48;1140
0;0;0.44;0.44;0;0.44;0;0.22;0;0;2.43;1.1;0.44;0;0;0;0;0;1.55;2.88;0;2.21;0;0;0;0;0;0.22;0;0;0;0;0;0;0;0;0;0;0;0;0.22;0;0;0;0;0;0;0;0;0;0.036;0;0.073;0.146;0.036;2.574;22;224
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.543;0;0.271;0;0;3;18;72
1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.61;0;0;0;0;0;1.61;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.714;0;0;0.238;0;0;4.333;11;104
1;0;0;0;0;0.65;0;0.65;0;0;0;0;0;0;0;0;0.65;0;0;5.88;0;0.65;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.65;0;0;0;0;0;0;1.765;0;0;3.025;21;118
1;0;0;0.55;0;1.11;0;0.18;0;0;0;0;0;0.92;0;0.18;0;0.37;0.37;3.15;0;0.92;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.182;0;0.455;0;0;1.32;4;70
1;0;0;1.29;0;0;0;0;0;0;0;0;1.29;0;0;0;0;0;0;1.29;0;5.19;0;0;1.29;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.208;0;4.818;25;53
0;0.17;0.35;0;0;0;0;0;0;0;0.35;0;0.17;0;0;0;0;0;0;1.94;0;0.7;0;0;0.17;0.17;0.17;0.88;0;0;0.17;0;0.17;0;0.17;0;0;0.35;0;0;0;0;0;0;0;0.53;0.17;0;0;0;0.031;0;0.031;0;0;1.564;21;194
0;0;0;0;0;2.46;0;0;0;0;1.23;0;0;0;0;0;0;0;0;2.46;0;1.23;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2.46;0;0;0;0;0.245;0;0;0;0;0;1.166;3;14
1;0;0;0.53;0;0.53;0;0;0.53;0;0;0;1.06;0;0;2.12;0;0.53;0.53;2.65;0;2.65;0;1.59;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.53;0.53;0;0;0;0;0;0;0;0;0;0.191;0;0.095;0.478;0;5.038;60;131
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;9.09;0;0;0;0;0;0;0;9.09;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;9.09;0;0;0;0;0;0;0;0;0;1;1;6
1;0;0;0;0.42;0.84;0;0;0.42;0;0;0;0;0;0;0;0;0;0.42;0.42;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.488;0;2.636;0.683;0;3.168;36;301
0;0;0;0.8;0;0;0;0;0;0;0;0;0.8;0;0;0;0;0;0;4.8;0;1.6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.8;0;0;0;0;0;0;0;0;0;0;1;1;11
1;0.17;0.26;1.21;0;0.43;0.6;0.43;0.26;0.69;0.52;0.26;1.3;0.17;0;0.6;0.69;0.08;1.47;2.43;0.17;1.04;0;0.95;0.17;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.08;0;0;0;0;0.08;0;0;0;0;0.107;0;0.256;0.242;0.013;6.142;583;1339
1;0.51;0.51;0;0;0;0;0.51;0;0;0.51;0;0;0;0;0.51;2.07;0;2.07;1.03;0;1.03;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.135;0;0.067;0;0;2.676;17;91
0;0;0.33;0;0;0.33;0;0;0;0;0;0;0.33;0;0;0;0;0;0.33;0;0;0;0;0;0;0.33;0.33;0;0.67;0;0;0;0;0;0;0.33;0;0;0;0;0;0;0;0;0.33;0;0;0;0.33;0;0.132;0;0;0;0;1.857;15;117
0;0;0;0;0;1.11;0;0;0.55;0;3.91;0;0;0;0;0;0.55;0;0;1.67;0;2.23;0;0;0;0.55;0.55;0;0;0;2.79;0;0;0;0;0;0;0.55;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.085;0;0;1.142;5;48
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3.17;0;3.17;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.58;1.58;0;0;0;0;0;0;0;0;1;1;12
1;0.77;0.38;0.77;0;0;0.57;0;0.57;1.15;1.15;0;0.38;0.38;0;1.15;0.19;0.19;2.12;2.12;1.15;1.15;0;1.35;0.77;0;0;0;0;0;0;0;0;0;0;0.19;0;0;0;0;0;0;0;0;0;0;0;0;0;0.027;0.027;0;0.438;0.191;0.054;14.619;525;921
1;0.87;0.17;0.52;0;0;0.32;0;0.04;0.29;0.42;0.39;1.37;0.87;1.69;0;0.32;0.54;0.22;3.47;0.29;1.32;0;0.34;0.84;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.02;0.07;0;0.04;0;0.016;0.058;0;0.639;0.165;0.182;3.697;117;3498
0;0;0;0.17;0;0;0;0;0;0;0.17;0;0.17;0;0;0;0;0;0;0.17;0;0;0;0;0;1.57;1.4;0;0;0;0.17;0;0;0.17;0;0;0;1.92;0;0;0;2.8;0;0;0;0;2.8;0;0;0.267;0.802;0.118;0;0;0;4.808;20;601
1;0;0.38;0.76;0;0.38;0;0.19;0;0;0.57;0.19;0;0.19;0;0.19;0.19;0;0.95;0.19;0.19;0.95;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.19;0;0;0;0;0;0;0;0;0;0;0;0.632;0.03;0.09;6.789;132;869
1;0;0;0;0;0;0;0;0;0;0.36;0;0;0;0;0;0;0;0;2.53;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.36;0;0;0;0;0.059;0;0.118;0;0;1.307;7;68
1;0.65;0;0;0;1.3;0;0;0;0;0;0.65;1.3;0.65;0;0;1.3;1.3;0;2.61;0;3.26;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.65;0;0;0;0;0;0;0.515;0.103;0;2.04;12;51
0;0;2.5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;0;2.5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2.5;0;0;0;0;0;0;0;0;0;1.142;2;8
1;0.09;0;0.27;0;0.36;0.09;0;0.18;0.09;0;0;0.73;0;0.36;0;0;0;0;2.01;0;3.38;0;0.36;0.09;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.27;0;0;0;0.016;0.048;0.032;0.257;0.032;0.032;3.689;69;535
0;0;0;0;0;0.96;0;0;0;0;0.48;0;0.48;0;0;0;0;0.48;0;1.93;0;0;0;0;0;0.96;0.96;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.223;0;0;0;0;0;1.375;5;55
0;0;0;1.09;0;1.09;0;0;0;0;0;0;1.09;0;0;0;0;0;0;3.29;0;0;0;0;0;0;0;1.09;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.434;0.217;0;0;0;0;1;1;18
1;0;0;0.53;0;0.53;0;0;0.53;0;0;0;1.06;0;0;2.12;0;0.53;0.53;2.65;0;2.65;0;1.59;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.53;0.53;0;0;0;0;0;0;0;0;0;0.191;0;0.095;0.478;0;5.038;60;131
0;0;0;0;0;0;0;0;0;0;0;0;1.25;0;0;0;0;0;0;1.25;0;3.75;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.25;0;0;0;0;0.715;0;0;0;0;1.411;4;24
1;0;0.75;0.25;0;0;0;0;0.5;0;0.5;0.25;0.75;0;0;0;1.5;0;1.5;4.26;0;4.51;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.045;0.18;0;0;0;0;1.023;3;86
1;0;0;0;0;0.93;0;0;0;0;0.93;0;0;0;0;0;0;0;0;2.8;0;2.8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;11.066;73;166
1;0;0;0.42;0;0.42;0;0.21;0;0;0;0.21;0.21;0;0;0;0;0;0.42;0.42;0;0.64;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.42;0;0;0;0;0;0;0;0;0;0;0;0;0;0.126;0;0.031;1.269;0.412;13.017;183;1484
0;0.21;0;0.21;0.21;0.63;0;0;0;0;0;0.42;0;0.21;0;0;0.84;0;0.42;1.9;0;0;0;0.21;0;0;0;0;0;0;0;0;0;0;0;0;0;0.21;0;0;0;0;0;0;0;0;0;0;0;0;0.031;0;0.374;0.062;0;2.892;71;405
0;0.13;0;0.13;0;0.13;0;0;0;1.18;0;0;0.52;0;0;0;0;0;0;0.52;0;0.26;0;0;0;0.65;0.79;0.13;0;0;0;0;0;0.52;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.128;0.164;0.036;0;0.036;0;3.185;32;481
1;0;0.34;0;0;0.68;0;0.68;0;0;0.34;0.34;0;0;0;0;0.34;0;1.36;3.42;0;2.73;0;0;0;0.34;0.34;0;0;0;0;0;0;0.34;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.048;0.048;0;1.411;15;96
1;0;0.55;0.55;0;1.11;0.55;2.23;0;0;0.55;0;0.55;0;0;0;0;0;0.55;3.35;0;1.11;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.55;0;0;0;0;0.159;0;0.479;0;0.079;16.739;147;385
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2.22;6.66;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4.44;0;0;0;0;0;0;0;0;0;0;0;0;1.764;6;30
1;0;0.44;0.44;0;0;0;0;0;0;0;0;0.88;1.32;0;0;0;0;0.88;3.96;0;3.08;0;0.44;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.074;0;0.669;0.297;0;3.666;82;165
0;0;0;0;0;0;0;0;0;0;0;0;1.28;0;0;0;0;0;0;3.84;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2.56;1.28;0;0;0;0;0;0;0;0;3.772;51;83
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2.17;0;2.17;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2.17;2.17;0;0;0;0.743;0;0.371;0;0.371;1.714;11;24
0;0;0;0;0;2.38;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2.38;0;0;4.76;0;0;0;0;0;0;0;0;0;0;0;0;2.111;6;19
1;0.17;0;0.17;0.17;1.44;0.34;0.05;0.05;0.05;0.05;0.05;0.51;0.28;0.05;0;0;0.69;0.05;4.14;0.23;1.09;0.17;0.74;0.05;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.01;0.05;0;0.01;0.161;0.03;2.051;51;521
0;0;0;0;0;0;0;0;0;0;0.45;0;0;0;0;0;0;0;0;0.45;0;1.35;0;0;0;1.35;1.35;1.35;1.35;0.9;0.45;0.45;0.45;0;0.45;1.35;0.45;0.45;0;0.45;0.45;0;0.45;0.45;0;0.45;0;0;0;0;0.358;0.43;0;0;0.071;2.236;12;161
0;0;0;0;0;0;0;0;0;0;0;0;3.84;0;0;0;0;0;0;5.76;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.92;1.92;0;0;0;0;0;0;0;0;1.166;3;14
0;0;0;0.65;0;0;0;0;0;0;0;0;2.61;0;0;0;0;0;0;0.65;0;0.65;0;0;0;1.3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.65;0;0;0;0;0.109;0;0;0;0;0;1.411;4;48
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;3;4
0;0.17;0;0.68;0;0.34;0.34;0;0;0;0;0;0;0;0;0;0;0;0.34;4.8;0;1.88;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.51;0.17;0;0;0;0.032;0;0.065;0;0;1.189;5;69
1;0;0.55;0.55;0;2.22;0;0.55;0;0;0;0;0.55;0.55;0;0;0.55;3.88;0;3.88;0;1.66;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.255;0;1.191;0.34;0;4.59;140;202
0;0;0;0;0;0;0;0;0;0;0;0;0.5;1.01;0;0;0.5;0;0.5;2.53;0;0.5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.5;0;0;0.5;0.5;0;0;0;0.087;0;0;0.087;0;1.225;3;38
0;0.17;0;0.26;0;0.08;0.08;0;0.08;0.08;0.08;0.17;0.17;0.08;0;0;0.08;0.26;0;1.75;0;1.14;0;0;0;1.93;0.52;0;0.17;0;0;0.26;0;0.17;0;0.26;0.08;0.79;0;0;0;0;0;0;0;0.08;0;0;0;0;0.063;0;0.038;0;0;1.66;20;646
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.729;0;0;2.285;7;16
1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6.52;0;0;2.17;0;2.17;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.149;0;0;9.1;33;91
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7.31;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.714;4;12
0;0.26;0;0;0;0;0.26;0;0;0;0;0;0;0.26;0;0;0;0;0;2.66;0;0.26;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.53;0;0;0.26;0.53;0.26;0;0;0;0.046;0;0;0;0;1.222;5;77
0;0.25;0;0.51;0;0;0.25;0;0;0;0.12;0;0;0.25;0;0;0.25;0.25;0.38;1.78;0;0.51;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.38;4.34;0;0;0.019;0.019;0;0;0.038;0;1.642;17;207
1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2.53;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.26;0;0;0;0;0.215;0;0.215;0.431;0;4.277;27;77
0;0;0;0.24;0;0.09;0.04;0;0;0.04;0;0.04;0.69;0;0;0;0.14;0.19;0;0.69;0;0.64;0;0;0;2.04;1.09;0;0.04;0;0.19;0.14;0;0.04;0;0.29;0.09;0.34;0;0;0;0;0;0;0;0.04;0;0;0;0.014;0.148;0;0.014;0.044;0.007;2.112;26;1223
0;0;0;0;0;0;0;0;0.83;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.83;0.41;0;0.41;0.41;0;0;0;0;0;0.41;0.41;0.41;0;0;0;0;0;0;0;0;0;0;0;0;0.159;0;0;0;0;1.848;13;122
1;0.3;0;1.23;0;1.54;0.92;0.61;0.92;0.3;0.3;0;0.3;0;0;0;0;0.3;0;2.47;0.92;0.92;0;1.23;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.3;0;0;0;0;0.045;0;0.728;0.182;0;4.339;60;243
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.75;0;0;0;0;0;3.5;3.5;0;0;0;0;0;0;0;0;1.75;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.846;11;48
1;0.22;0.88;0.44;0;0.22;0;0;0;1.32;1.54;0;0.88;0.66;0;1.1;0.66;0;1.54;2.87;0;1.54;0;0;0.22;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.44;0;0;0;0;0;0;0;0;0;0.085;0;0.659;0.114;0.028;9.1;65;728
